Word;Part of speech;Translation;Frequency;Forms;Raw frequency;Number;Term;Term number;Term type;Auxiliary verb;Main word;Endings;Comment & logic
Text;Text;Text;Figure;Text;Figure;Text;Text;Figure;Text;Text;Text;Text;Text
;;;;;;;;;;;;;
huevo ;Noun;egg;1900 ;;;;;;;;huevo ;"s; es";К слову может добавляться одно из окончаний множественного числа.
crecimiento ;Noun;growth, increase;1902 ;;;;;;;;crecimiento ;"s; es";К слову может добавляться одно из окончаний множественного числа.
clave ;Noun;key;1903 ;;;;;;;;clave ;"s; es";К слову может добавляться одно из окончаний множественного числа.
tragedia ;Noun;tragedy;1905 ;;;;;;;;tragedia ;"s; es";К слову может добавляться одно из окончаний множественного числа.
colecci_n ;Noun;collection;1906 ;;;;;;;;colecci_n ;"s; es";К слову может добавляться одно из окончаний множественного числа.
chica ;Noun;girl, female;1907 ;;;;;;;;chica ;"s; es";К слову может добавляться одно из окончаний множественного числа.
prestigio ;Noun;prestige;1908 ;;;;;;;;prestigio ;"s; es";К слову может добавляться одно из окончаний множественного числа.
secci_n ;Noun;section, cut;1910 ;;;;;;;;secci_n ;"s; es";К слову может добавляться одно из окончаний множественного числа.
bolsa ;Noun;bag, purse, stock exchange;1915 ;;;;;;;;bolsa ;"s; es";К слову может добавляться одно из окончаний множественного числа.
cinta ;Noun;tape, ribbon, _lm, strip;1916 ;;;;;;;;cinta ;"s; es";К слову может добавляться одно из окончаний множественного числа.
cuello ;Noun;neck, collar;1920 ;;;;;;;;cuello ;"s; es";К слову может добавляться одно из окончаний множественного числа.
continuaci_n ;Noun;continuation, follow-up;1921 ;;;;;;;;continuaci_n ;"s; es";К слову может добавляться одно из окончаний множественного числа.
abril ;Noun;April;1922 ;;;;;;;;abril ;"s; es";К слову может добавляться одно из окончаний множественного числа.
actuaci_n ;Noun;performance, acting;1924 ;;;;;;;;actuaci_n ;"s; es";К слову может добавляться одно из окончаний множественного числа.
factor ;Noun;factor, cause, in_uence;1925 ;;;;;;;;factor ;"s; es";К слову может добавляться одно из окончаний множественного числа.
esquina ;Noun;corner;1926 ;;;;;;;;esquina ;"s; es";К слову может добавляться одно из окончаний множественного числа.
hombro ;Noun;shoulder;1927 ;;;;;;;;hombro ;"s; es";К слову может добавляться одно из окончаний множественного числа.
infancia ;Noun;infancy, childhood;1928 ;;;;;;;;infancia ;"s; es";К слову может добавляться одно из окончаний множественного числа.
